concert_end_hour,day_type,concert_size,weather,time_since_end_minutes,distance_to_pickup_meters,surge_multiplier
23,weekend,large,cloudy,90,450,1.46
21,weekday,large,cloudy,49,120,2.16
21,weekday,small,cloudy,28,380,1.35
22,weekday,large,cloudy,73,450,1.38
22,weekend,medium,cloudy,78,450,1.66
20,weekend,large,cloudy,37,900,1.8
19,weekend,medium,cloudy,62,380,1.59
24,weekday,large,cloudy,55,650,1.86
21,weekday,medium,cloudy,72,450,1.27
20,weekday,small,cloudy,15,450,1.26
22,weekday,small,cloudy,7,120,1.9
21,weekday,medium,clear,63,380,1.37
21,weekday,medium,cloudy,19,380,1.91
22,weekday,medium,cloudy,77,120,1.58
21,weekday,small,cloudy,20,380,1.59
21,weekday,large,cloudy,30,650,1.9
22,weekday,small,cloudy,27,450,1.42
19,weekday,small,cloudy,65,120,1.25
20,weekday,large,cloudy,48,380,1.77
23,weekday,medium,cloudy,23,650,1.82
21,weekday,large,cloudy,52,650,1.51
21,weekday,medium,cloudy,32,650,1.52
21,weekend,medium,cloudy,45,450,1.92
21,weekday,medium,cloudy,60,120,1.77
20,weekend,large,cloudy,69,650,1.5
20,weekday,large,cloudy,73,380,1.34
23,weekday,medium,clear,28,450,1.83
22,weekend,small,cloudy,18,900,1.48
20,weekday,small,cloudy,27,450,1.22
22,weekend,small,cloudy,73,450,1.52
21,weekday,medium,rain,36,380,2.09
22,weekday,small,cloudy,3,450,1.43
22,weekday,medium,cloudy,46,900,1.28
23,weekday,medium,cloudy,40,120,2.37
22,weekend,medium,cloudy,53,380,2.14
23,weekday,small,cloudy,19,380,1.74
22,weekday,small,cloudy,22,450,1.39
21,weekday,large,cloudy,14,450,2.56
22,weekday,large,cloudy,58,120,2.25
21,weekend,medium,cloudy,52,450,2.01
21,weekday,large,cloudy,33,650,1.86
24,weekday,large,cloudy,81,120,1.73
19,weekday,large,cloudy,16,380,2.17
21,weekday,medium,cloudy,29,380,1.85
22,weekend,medium,cloudy,17,380,2.9
23,weekday,large,rain,20,380,3.3
20,weekday,medium,cloudy,46,380,1.43
23,weekend,small,cloudy,38,450,1.94
22,weekday,small,clear,12,900,1.04
22,weekday,large,cloudy,35,380,2.38
20,weekday,medium,cloudy,62,900,1.0
21,weekend,medium,cloudy,12,380,2.78
23,weekday,large,clear,52,450,1.86
22,weekday,small,cloudy,28,120,1.79
22,weekday,large,cloudy,38,380,2.47
19,weekday,medium,cloudy,32,120,1.88
23,weekday,large,cloudy,7,380,3.28
24,weekday,small,cloudy,62,380,1.45
22,weekday,small,clear,5,380,1.36
23,weekday,medium,clear,8,120,2.7
22,weekend,small,cloudy,24,450,1.99
23,weekday,medium,clear,4,450,2.37
24,weekend,medium,cloudy,46,450,2.49
20,weekend,large,cloudy,50,450,2.28
21,weekday,medium,cloudy,70,450,1.18
24,weekend,small,cloudy,78,450,1.67
22,weekend,medium,cloudy,10,380,3.21
22,weekday,large,cloudy,50,120,2.47
22,weekend,medium,cloudy,29,380,2.67
21,weekend,medium,cloudy,62,900,1.32
23,weekday,large,cloudy,40,650,1.9
22,weekday,medium,clear,46,900,1.16
21,weekend,large,cloudy,88,450,1.36
20,weekday,medium,rain,18,120,2.61
22,weekday,large,cloudy,0,380,3.32
21,weekday,large,cloudy,81,120,1.38
19,weekend,small,cloudy,53,900,1.08
23,weekday,medium,clear,11,380,2.38
21,weekend,medium,cloudy,73,120,1.9
22,weekend,medium,cloudy,44,450,1.99
23,weekday,small,cloudy,86,450,1.16
24,weekday,large,cloudy,12,650,2.76
20,weekday,medium,cloudy,6,380,2.05
20,weekday,large,cloudy,57,380,1.6
21,weekend,medium,cloudy,12,650,2.44
21,weekday,large,cloudy,17,120,3.12
22,weekend,small,cloudy,6,450,1.93
23,weekday,large,cloudy,55,650,1.66
19,weekend,large,cloudy,40,650,2.05
23,weekday,large,cloudy,7,450,2.94
22,weekday,medium,cloudy,15,450,2.11
19,weekend,large,cloudy,72,900,1.19
21,weekend,small,cloudy,55,120,1.76
21,weekday,medium,cloudy,70,650,1.09
23,weekday,large,cloudy,19,650,2.15
22,weekday,large,cloudy,74,380,1.36
19,weekday,medium,cloudy,53,450,1.29
20,weekday,small,rain,87,120,1.29
23,weekend,small,cloudy,57,380,1.77
21,weekday,large,cloudy,70,450,1.47
22,weekend,medium,cloudy,58,120,2.67
22,weekend,large,cloudy,40,650,2.52
19,weekend,large,cloudy,24,450,2.74
21,weekend,small,cloudy,66,380,1.45
21,weekend,small,cloudy,75,900,1.09
23,weekday,small,cloudy,9,380,1.78
22,weekend,medium,cloudy,49,650,1.96
22,weekday,small,cloudy,37,900,1.1
21,weekend,medium,cloudy,4,380,2.93
22,weekday,small,cloudy,54,120,1.56
22,weekday,large,cloudy,40,650,1.7
22,weekend,small,cloudy,62,450,1.69
23,weekend,medium,cloudy,67,450,2.06
21,weekday,medium,cloudy,56,650,1.13
22,weekend,large,cloudy,84,650,1.23
22,weekday,medium,cloudy,62,450,1.36
22,weekday,medium,cloudy,76,450,1.21
20,weekend,large,cloudy,74,120,2.1
23,weekday,medium,cloudy,25,380,2.2
20,weekday,medium,cloudy,41,380,1.62
22,weekday,medium,cloudy,6,650,1.89
23,weekday,medium,cloudy,86,450,1.24
21,weekday,small,clear,81,380,1.0
23,weekday,small,cloudy,89,380,1.29
22,weekday,medium,cloudy,32,650,1.73
23,weekday,medium,cloudy,89,120,1.33
20,weekday,small,cloudy,76,900,1.0
22,weekday,large,cloudy,38,450,2.15
23,weekday,medium,cloudy,15,450,2.24
20,weekday,medium,cloudy,36,450,1.58
21,weekday,large,cloudy,3,900,2.18
21,weekend,medium,cloudy,5,450,2.91
22,weekday,medium,cloudy,5,450,2.34
22,weekday,medium,cloudy,64,120,1.76
22,weekday,medium,rain,9,380,3.05
21,weekday,medium,cloudy,28,120,2.28
23,weekday,large,cloudy,25,900,2.0
21,weekday,small,cloudy,71,450,1.16
22,weekday,large,cloudy,24,380,2.83
19,weekday,medium,rain,86,650,1.0
22,weekend,medium,cloudy,69,650,1.5
22,weekday,medium,cloudy,12,450,2.13
20,weekday,large,clear,34,450,1.73
23,weekend,medium,cloudy,7,380,3.34
20,weekday,medium,cloudy,23,380,1.71
24,weekend,medium,cloudy,32,650,2.38
22,weekday,medium,cloudy,34,900,1.4
22,weekday,medium,cloudy,33,650,1.57
24,weekday,medium,cloudy,3,380,2.93
22,weekday,large,clear,40,650,1.71
21,weekday,large,rain,74,380,1.67
22,weekday,small,cloudy,42,450,1.31
24,weekend,large,cloudy,33,900,2.59
23,weekday,small,cloudy,62,380,1.35
22,weekday,large,rain,23,380,3.28
19,weekday,medium,cloudy,49,650,1.17
22,weekday,large,cloudy,1,450,3.05
22,weekday,medium,cloudy,66,380,1.41
23,weekday,medium,cloudy,46,450,1.77
23,weekend,medium,cloudy,15,120,3.5
21,weekend,medium,cloudy,68,120,2.08
21,weekend,medium,cloudy,6,120,2.97
20,weekend,large,cloudy,33,900,1.97
22,weekday,small,cloudy,36,450,1.38
23,weekend,medium,cloudy,45,900,1.78
22,weekday,large,cloudy,60,380,1.77
22,weekend,medium,cloudy,13,900,2.34
19,weekday,small,cloudy,20,450,1.25
23,weekday,medium,cloudy,37,650,1.72
22,weekday,medium,clear,6,380,2.07
23,weekday,medium,rain,54,380,2.01
22,weekday,small,rain,39,380,1.79
23,weekday,medium,cloudy,60,120,1.8
22,weekday,small,clear,22,650,1.19
23,weekday,small,rain,20,380,2.15
21,weekday,medium,cloudy,68,380,1.32
23,weekday,large,cloudy,77,450,1.62
21,weekday,small,cloudy,73,120,1.37
23,weekday,medium,clear,83,380,1.17
23,weekend,large,cloudy,10,380,3.5
22,weekday,medium,cloudy,69,380,1.37
22,weekend,medium,cloudy,44,450,2.09
22,weekend,large,cloudy,27,120,3.5
23,weekday,large,cloudy,35,120,3.02
22,weekday,medium,cloudy,24,650,1.88
23,weekend,large,cloudy,58,450,2.43
19,weekday,medium,cloudy,28,120,1.71
22,weekend,small,cloudy,50,650,1.52
22,weekday,small,clear,65,450,1.0
20,weekday,medium,cloudy,76,120,1.35
24,weekday,small,cloudy,78,650,1.21
21,weekday,medium,cloudy,8,900,1.58
22,weekday,medium,cloudy,84,450,1.2
21,weekday,medium,clear,12,450,1.9
19,weekday,large,cloudy,31,450,1.79
22,weekend,large,cloudy,57,450,2.22
22,weekend,small,cloudy,45,380,1.8
22,weekend,small,cloudy,2,380,2.15
22,weekend,medium,cloudy,22,380,2.96
23,weekday,medium,cloudy,36,120,2.5
22,weekend,medium,cloudy,72,900,1.34
21,weekend,medium,cloudy,9,650,2.19
23,weekday,small,cloudy,42,380,1.49
22,weekday,large,cloudy,85,380,1.31
22,weekday,medium,cloudy,39,380,1.9
22,weekend,large,cloudy,23,380,3.48
22,weekend,medium,cloudy,69,380,1.99
22,weekend,large,cloudy,52,380,2.37
21,weekday,large,cloudy,27,900,1.69
19,weekday,medium,cloudy,41,380,1.47
23,weekend,large,cloudy,32,380,3.12
22,weekday,medium,cloudy,12,380,2.22
23,weekday,large,cloudy,59,450,1.72
20,weekday,small,cloudy,1,450,1.28
24,weekday,medium,cloudy,11,120,2.9
23,weekday,medium,clear,8,450,2.04
24,weekday,medium,cloudy,31,650,1.99
21,weekday,medium,cloudy,70,120,1.56
21,weekday,medium,rain,82,450,1.29
21,weekday,medium,cloudy,23,120,2.14
23,weekday,small,rain,35,120,2.1
23,weekend,large,cloudy,46,450,2.83
22,weekend,medium,cloudy,73,900,1.23
20,weekday,medium,cloudy,36,120,2.05
22,weekday,medium,cloudy,25,120,2.26
22,weekday,small,cloudy,13,380,1.69
22,weekday,medium,cloudy,5,450,1.97
22,weekday,medium,cloudy,35,650,1.71
22,weekend,small,cloudy,58,380,1.69
23,weekend,large,cloudy,73,380,2.02
20,weekday,large,cloudy,35,120,2.51
24,weekend,large,cloudy,28,900,2.68
23,weekday,medium,cloudy,68,650,1.25
22,weekend,medium,cloudy,39,650,1.83
23,weekend,medium,cloudy,83,380,1.8
22,weekend,large,cloudy,66,120,2.38
21,weekday,large,cloudy,33,380,2.18
23,weekday,medium,cloudy,2,450,2.53
21,weekday,medium,cloudy,41,900,1.27
21,weekend,medium,cloudy,8,900,2.11
20,weekday,large,cloudy,28,120,2.59
19,weekend,medium,cloudy,86,380,1.19
22,weekend,large,cloudy,82,450,1.6
22,weekday,small,cloudy,73,120,1.55
19,weekend,small,cloudy,15,380,1.61
23,weekday,small,cloudy,61,380,1.44
21,weekend,medium,cloudy,5,380,2.88
20,weekday,small,cloudy,14,380,1.34
19,weekend,small,cloudy,22,650,1.24
21,weekend,medium,cloudy,59,380,1.78
23,weekday,medium,clear,10,650,1.85
24,weekend,small,cloudy,88,900,1.22
22,weekday,large,cloudy,13,450,2.68
22,weekday,small,rain,84,650,1.13
23,weekday,small,cloudy,6,450,1.69
21,weekend,medium,cloudy,83,380,1.45
22,weekend,medium,cloudy,47,380,2.61
21,weekday,small,rain,84,380,1.28
23,weekday,small,cloudy,57,380,1.46
23,weekday,medium,cloudy,62,450,1.45
22,weekday,large,cloudy,31,380,2.53
22,weekend,large,cloudy,26,650,2.85
22,weekend,medium,cloudy,9,380,3.13
22,weekday,medium,cloudy,15,450,2.1
21,weekday,medium,cloudy,64,120,1.56
23,weekday,large,cloudy,34,450,2.79
22,weekday,large,cloudy,68,380,1.7
22,weekend,large,cloudy,37,450,3.06
24,weekday,large,cloudy,66,650,1.7
22,weekday,medium,rain,16,450,2.64
23,weekday,medium,cloudy,86,380,1.24
21,weekday,large,cloudy,27,450,2.23
21,weekday,large,cloudy,9,380,2.5
22,weekday,medium,cloudy,74,380,1.44
21,weekend,medium,cloudy,46,380,2.14
21,weekday,small,cloudy,45,450,1.23
21,weekday,medium,rain,48,380,1.79
20,weekday,large,cloudy,78,650,1.08
23,weekday,medium,cloudy,11,380,2.34
23,weekday,medium,cloudy,30,650,1.78
22,weekday,small,cloudy,8,380,1.69
22,weekday,small,cloudy,7,380,1.48
22,weekend,medium,cloudy,47,120,2.81
21,weekend,medium,cloudy,10,650,2.16
22,weekday,medium,cloudy,23,650,1.7
24,weekday,large,cloudy,45,380,2.4
21,weekday,medium,clear,43,380,1.59
21,weekday,large,cloudy,72,120,1.73
19,weekday,medium,cloudy,22,450,1.68
23,weekday,small,cloudy,12,380,1.8
20,weekend,small,cloudy,44,120,1.89
21,weekend,medium,cloudy,66,120,2.18
23,weekday,small,cloudy,5,380,1.85
22,weekday,medium,cloudy,5,380,2.44
23,weekday,large,cloudy,2,380,3.22
21,weekend,medium,cloudy,67,380,1.97
21,weekday,medium,cloudy,60,120,1.68
21,weekday,large,cloudy,32,120,2.68
19,weekday,medium,cloudy,33,120,1.78
22,weekday,medium,cloudy,7,380,2.52
23,weekend,medium,cloudy,19,380,3.06
21,weekday,small,cloudy,13,450,1.26
24,weekday,large,cloudy,86,900,1.0
21,weekday,large,clear,21,900,1.56
21,weekend,medium,cloudy,30,380,2.37
22,weekend,large,cloudy,76,380,1.83
20,weekday,medium,cloudy,8,120,2.38
23,weekend,small,cloudy,36,380,2.19
23,weekday,medium,cloudy,83,380,1.23
23,weekday,medium,rain,4,650,2.77
22,weekday,medium,cloudy,4,380,2.24
23,weekday,large,cloudy,85,380,1.31
21,weekend,medium,cloudy,45,380,2.19
21,weekday,medium,cloudy,60,380,1.42
24,weekday,medium,cloudy,66,900,1.27
21,weekday,large,cloudy,4,120,3.35
22,weekday,medium,cloudy,51,380,1.6
22,weekend,medium,cloudy,23,450,2.59
21,weekend,medium,cloudy,26,120,2.95
21,weekday,medium,cloudy,27,650,1.66
21,weekend,medium,cloudy,2,380,2.83
19,weekday,large,cloudy,20,380,2.26
24,weekday,small,cloudy,77,380,1.46
24,weekday,medium,cloudy,65,120,2.09
21,weekday,medium,cloudy,24,650,1.68
23,weekday,large,clear,39,380,2.29
21,weekday,large,cloudy,53,650,1.48
21,weekend,small,cloudy,41,650,1.39
22,weekday,large,cloudy,16,900,2.14
20,weekday,medium,clear,55,900,1.0
20,weekday,medium,clear,67,450,1.01
21,weekend,small,cloudy,58,380,1.62
23,weekday,medium,rain,43,380,2.51
20,weekend,small,cloudy,63,120,1.63
21,weekday,medium,cloudy,31,380,1.73
20,weekday,medium,clear,3,380,1.88
20,weekend,medium,cloudy,19,650,1.97
23,weekend,medium,cloudy,90,380,1.47
22,weekend,medium,cloudy,9,380,2.89
22,weekend,medium,cloudy,77,450,1.79
22,weekday,medium,cloudy,64,380,1.35
21,weekday,medium,cloudy,81,120,1.36
21,weekday,medium,cloudy,20,650,1.81
23,weekday,small,cloudy,47,380,1.46
22,weekday,medium,cloudy,63,650,1.18
22,weekday,large,cloudy,4,650,2.31
19,weekend,medium,cloudy,13,450,2.17
21,weekend,medium,cloudy,55,650,1.68
22,weekend,medium,cloudy,6,650,2.68
23,weekend,large,cloudy,69,900,1.64
22,weekend,medium,cloudy,57,450,2.1
22,weekday,small,cloudy,62,380,1.26
21,weekday,small,cloudy,2,650,1.1
20,weekend,medium,cloudy,23,380,2.35
23,weekday,medium,cloudy,20,900,1.66
20,weekday,large,cloudy,0,380,2.72
21,weekend,medium,cloudy,39,900,1.53
19,weekday,large,cloudy,49,650,1.37
24,weekday,large,cloudy,7,900,2.58
23,weekday,large,cloudy,86,900,1.0
22,weekend,medium,cloudy,18,650,2.66
22,weekday,large,clear,9,650,2.18
22,weekday,medium,cloudy,62,900,1.08
20,weekend,large,cloudy,87,650,1.14
22,weekend,large,cloudy,75,650,1.61
22,weekend,small,cloudy,58,380,1.72
23,weekday,medium,cloudy,47,650,1.6
22,weekend,small,cloudy,36,450,1.84
20,weekday,medium,clear,72,120,1.3
22,weekday,medium,cloudy,10,900,1.68
23,weekend,medium,cloudy,13,650,2.51
23,weekday,small,cloudy,42,380,1.44
22,weekday,large,cloudy,31,450,2.46
23,weekday,medium,cloudy,73,650,1.26
21,weekday,medium,cloudy,46,380,1.72
19,weekend,medium,cloudy,17,650,1.87
23,weekday,medium,cloudy,21,450,1.97
19,weekday,small,cloudy,35,380,1.13
19,weekday,medium,cloudy,88,380,1.0
24,weekday,large,clear,35,380,2.44
22,weekend,large,cloudy,15,900,2.63
23,weekday,medium,cloudy,15,650,2.1
22,weekend,medium,cloudy,48,380,2.34
21,weekday,medium,cloudy,1,380,2.1
22,weekday,small,cloudy,83,450,1.11
19,weekday,small,cloudy,57,120,1.28
21,weekday,medium,cloudy,26,380,1.82
23,weekday,medium,cloudy,76,900,1.1
22,weekday,medium,cloudy,15,650,1.82
22,weekday,small,cloudy,88,450,1.04
22,weekend,medium,cloudy,63,120,2.19
23,weekday,medium,cloudy,84,650,1.0
22,weekday,large,cloudy,44,120,2.59
23,weekday,small,cloudy,67,650,1.02
20,weekday,large,cloudy,12,380,2.46
22,weekend,medium,cloudy,77,650,1.35
22,weekend,medium,cloudy,76,380,1.81
22,weekend,large,cloudy,42,900,2.11
21,weekend,medium,cloudy,86,650,1.13
22,weekday,medium,cloudy,85,380,1.27
24,weekday,small,cloudy,85,380,1.36
23,weekday,medium,cloudy,66,650,1.39
23,weekday,small,cloudy,83,450,1.12
21,weekday,small,cloudy,8,450,1.41
22,weekday,small,rain,29,120,2.0
22,weekday,medium,cloudy,35,380,1.87
22,weekday,medium,cloudy,30,650,1.74
22,weekend,small,cloudy,77,120,1.87
22,weekend,medium,cloudy,6,380,3.03
23,weekday,small,cloudy,55,120,1.65
22,weekend,small,cloudy,89,120,1.72
20,weekday,medium,cloudy,73,380,1.14
19,weekday,large,clear,42,450,1.38
24,weekday,medium,cloudy,43,380,2.05
19,weekday,medium,clear,27,380,1.45
20,weekend,large,cloudy,14,650,2.75
22,weekday,medium,cloudy,40,380,1.79
22,weekday,large,cloudy,76,450,1.35
22,weekend,large,cloudy,27,650,2.75
24,weekday,small,cloudy,69,380,1.43
22,weekday,large,clear,19,380,2.54
21,weekday,medium,cloudy,43,450,1.57
22,weekday,small,cloudy,29,650,1.22
22,weekday,medium,cloudy,34,650,1.58
22,weekday,medium,cloudy,31,650,1.75
22,weekday,large,cloudy,29,450,2.45
21,weekday,small,cloudy,2,380,1.57
24,weekend,medium,cloudy,59,450,2.42
22,weekday,medium,clear,11,650,1.77
22,weekday,large,clear,73,650,1.13
22,weekday,medium,cloudy,27,120,2.37
22,weekday,medium,cloudy,84,120,1.34
21,weekday,medium,rain,44,650,1.6
21,weekday,medium,cloudy,13,900,1.59
23,weekend,large,cloudy,26,900,2.74
21,weekday,medium,cloudy,32,380,1.92
23,weekday,large,cloudy,74,450,1.62
21,weekday,medium,cloudy,88,380,1.05
22,weekday,medium,cloudy,59,380,1.65
22,weekday,small,clear,90,120,1.11
21,weekday,small,clear,28,650,1.07
23,weekday,small,cloudy,20,380,1.56
23,weekend,medium,cloudy,61,120,2.63
23,weekend,medium,cloudy,51,900,1.61
23,weekend,medium,cloudy,43,120,3.03
21,weekday,large,cloudy,19,380,2.54
22,weekend,small,cloudy,21,650,1.82
23,weekend,small,cloudy,84,120,1.85
21,weekend,medium,cloudy,63,450,1.72
21,weekday,large,cloudy,63,380,1.44
23,weekday,medium,cloudy,20,650,1.87
21,weekend,medium,cloudy,25,450,2.6
22,weekday,medium,cloudy,24,120,2.42
22,weekend,small,cloudy,16,450,2.1
22,weekday,medium,cloudy,47,450,1.68
21,weekday,medium,cloudy,45,450,1.82
22,weekday,large,cloudy,22,900,2.0
22,weekday,medium,cloudy,40,450,1.88
22,weekday,large,cloudy,32,120,2.59
23,weekday,medium,cloudy,75,450,1.36
23,weekend,medium,cloudy,50,380,2.4
22,weekday,large,clear,52,120,2.0
22,weekend,medium,cloudy,70,380,1.75
22,weekend,medium,cloudy,87,380,1.44
21,weekday,medium,clear,73,380,1.16
23,weekday,large,cloudy,40,450,2.35
22,weekday,medium,cloudy,10,380,2.08
22,weekday,large,cloudy,31,120,2.79
22,weekday,large,cloudy,2,900,2.43
23,weekday,large,cloudy,72,650,1.36
23,weekday,large,rain,84,450,1.62
19,weekend,medium,cloudy,82,650,1.02
22,weekday,small,cloudy,9,380,1.57
21,weekday,large,cloudy,79,380,1.26
21,weekday,medium,cloudy,21,120,2.47
21,weekday,large,cloudy,3,120,3.2
21,weekend,medium,cloudy,38,450,2.1
22,weekday,medium,cloudy,24,120,2.38
20,weekday,small,cloudy,8,900,1.05
23,weekend,large,cloudy,69,450,2.21
23,weekday,medium,cloudy,24,380,2.12
22,weekday,medium,clear,1,650,1.92
22,weekday,large,cloudy,62,120,1.92
21,weekend,large,cloudy,9,900,2.73
21,weekday,small,cloudy,74,120,1.3
19,weekday,medium,cloudy,0,120,2.31
21,weekend,small,cloudy,7,380,1.91
23,weekday,medium,cloudy,16,650,2.03
24,weekend,large,cloudy,2,450,3.5
21,weekday,medium,cloudy,40,120,2.04
22,weekday,small,cloudy,42,120,1.76
20,weekday,medium,clear,68,380,1.14
23,weekend,large,cloudy,72,120,2.36
24,weekday,large,cloudy,27,900,2.14
19,weekday,medium,cloudy,34,120,1.82
23,weekday,medium,cloudy,11,380,2.44
22,weekday,medium,cloudy,86,450,1.2
22,weekday,large,cloudy,25,650,2.11
23,weekend,medium,cloudy,32,380,2.77
22,weekday,small,cloudy,31,900,1.06
22,weekend,medium,cloudy,25,650,2.06
23,weekday,large,rain,79,650,1.27
22,weekend,small,cloudy,21,380,2.0
22,weekday,large,clear,42,650,1.6
22,weekday,medium,clear,66,650,1.11
24,weekend,large,cloudy,57,450,2.71
20,weekday,small,cloudy,35,120,1.48
23,weekend,medium,cloudy,87,650,1.42
21,weekday,medium,cloudy,70,450,1.29
23,weekday,small,cloudy,38,380,1.47
22,weekend,medium,cloudy,81,380,1.7
21,weekday,medium,cloudy,76,380,1.18
21,weekday,medium,cloudy,81,900,1.0
24,weekday,small,cloudy,35,650,1.37
24,weekday,medium,cloudy,13,650,2.35
21,weekend,medium,cloudy,44,650,1.76
21,weekday,small,rain,85,650,1.15
22,weekday,medium,clear,42,650,1.27
23,weekday,medium,cloudy,56,380,1.75
21,weekday,medium,clear,56,650,1.03
20,weekday,small,cloudy,55,380,1.13
23,weekday,medium,cloudy,77,450,1.24
21,weekend,medium,cloudy,51,900,1.49
24,weekday,medium,cloudy,25,380,2.69
23,weekend,large,cloudy,90,120,1.79
22,weekday,small,cloudy,58,650,1.17
23,weekday,large,cloudy,36,900,1.94
21,weekday,medium,cloudy,40,380,1.6
24,weekend,medium,cloudy,30,380,3.09
20,weekday,large,cloudy,35,650,1.61
22,weekday,large,cloudy,54,380,1.87
22,weekend,medium,cloudy,15,650,2.41
22,weekend,medium,cloudy,14,450,2.71
23,weekday,large,cloudy,63,900,1.52
23,weekend,small,cloudy,61,650,1.49
20,weekday,medium,clear,6,650,1.62
22,weekend,medium,cloudy,38,650,2.01
21,weekend,medium,cloudy,65,380,1.82
21,weekday,small,cloudy,89,380,1.04
22,weekday,large,cloudy,84,450,1.13
22,weekday,medium,clear,8,650,1.85
22,weekday,medium,cloudy,41,380,1.7
22,weekend,medium,cloudy,18,380,2.84
22,weekday,medium,clear,2,450,2.03
19,weekday,medium,cloudy,18,650,1.59
20,weekday,small,cloudy,13,900,1.05
21,weekday,medium,cloudy,10,650,1.66
22,weekday,medium,cloudy,6,450,2.13
24,weekday,small,cloudy,88,380,1.31
21,weekday,large,cloudy,48,450,1.94
24,weekday,large,cloudy,83,900,1.05
22,weekday,medium,clear,72,380,1.27
21,weekend,medium,cloudy,68,380,1.55
21,weekend,large,cloudy,46,380,2.57
22,weekday,medium,rain,1,450,2.53
21,weekday,large,cloudy,72,120,1.63
20,weekday,large,cloudy,17,120,2.57
20,weekday,large,cloudy,79,450,1.18
24,weekday,small,clear,69,380,1.26
23,weekday,medium,cloudy,52,380,1.88
22,weekday,large,cloudy,23,900,1.95
23,weekend,medium,cloudy,34,120,3.32
22,weekend,medium,cloudy,72,450,1.64
21,weekday,large,cloudy,23,650,1.84
24,weekend,medium,cloudy,39,900,2.22
20,weekend,small,cloudy,22,380,1.82
19,weekday,small,cloudy,17,900,1.0
22,weekday,medium,cloudy,34,120,2.33
22,weekday,small,cloudy,11,650,1.17
20,weekday,medium,cloudy,31,380,1.76
22,weekday,medium,cloudy,4,450,2.16
23,weekday,large,cloudy,51,380,2.15
23,weekday,large,cloudy,42,450,2.25
22,weekday,medium,cloudy,60,120,1.78
21,weekday,large,clear,24,120,2.52
20,weekday,small,cloudy,0,380,1.36
24,weekend,medium,cloudy,57,380,2.37
21,weekday,medium,cloudy,9,900,1.54
22,weekday,medium,cloudy,42,650,1.45
21,weekday,small,cloudy,39,650,1.17
22,weekday,medium,cloudy,86,380,1.14
21,weekday,large,cloudy,10,650,2.18
23,weekend,large,cloudy,48,380,2.76
23,weekend,medium,cloudy,59,380,2.14
22,weekend,medium,cloudy,3,650,2.55
21,weekday,large,cloudy,56,450,1.6
21,weekend,medium,cloudy,68,900,1.19
22,weekday,medium,cloudy,51,120,1.85
24,weekend,medium,cloudy,6,380,3.31
21,weekday,medium,cloudy,82,380,1.23
22,weekend,medium,cloudy,87,900,1.11
21,weekday,large,clear,49,380,1.75
23,weekday,large,cloudy,74,650,1.28
